"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","ix","time"
0.0340727,-0.00432589,0.04198518,0.03562718,0.08172316,0.02597549,-0.04721569,-0.01313751,-0.01360565,0.01851905,-0.002472189,-0.01074637,0.01338879,-0.01166194,-0.004255326,0.04670629,-0.02257432,0.003710579,-0.01646881,0.003887274,0.01669488,-0.03457134,0.01784923,-0.009160369,-0.01673679,-0.003436429,-0.01752893,0.03432831,-0.02997227,250,"1995-01-09"
0.06086534,-0.004307257,-0.03165298,0.04053418,-0.002298852,0.03208831,0,0.04253259,-0.06115442,0.00938974,-0.02077045,0.02160948,0.03860473,-0.03138631,-0.04767742,-0.05579136,-0.02914696,-0.1015428,0.021401,-0.02595052,0.03077166,-0.01923136,-0.05351831,-0.05996883,-0.02701761,-0.01362883,-0.08968663,-0.05657617,0.003944778,251,"1995-01-16"
-0.04011233,-0.06382193,-0.0335553,-0.01900295,-0.00458191,-0.04775443,0.01159657,0.01174182,-0.03470161,-0.0315718,-0.008428707,0.01590248,-0.02893035,-0.03586591,-0.00404041,-0.02298952,-0.01399377,-0.01995079,0.007444203,-0.02621873,-0.003466208,-0.0165293,-0.003587448,0.005741643,-0.0310164,0.001693481,0.03475097,-0.06495098,-0.003944778,252,"1995-01-23"
0.0442135,0.01489533,0.00143575,-0.008201569,-0.002283106,0.01566612,-0.007745972,-0.02270613,-0.01422306,0,-0.01782578,-0.03632361,-0.008389852,-0.0502087,-0.001007557,-0.006293287,0,-0.01794502,-0.0288452,-0.01558949,-0.0306668,0.002344667,-0.006247231,-0.002874942,0.01023228,-0.003384098,-0.004103412,0.0166324,0.001970444,253,"1995-01-30"
-0.006825965,-0.06086534,-0.02272825,0.01647096,0.01377749,0.03753792,-0.02964869,-0.008940034,-0.008037552,-0.02705305,0.008279172,-0.08651581,0,-0.01788043,0.02653217,0,-0.00479873,0.02620953,-0.001813237,-0.02427085,0.02377022,0,-0.005323881,0.04501739,-0.00315956,-0.008410479,0.02992742,0,-0.02435581,254,"1995-02-06"
-0.002717393,0.007731997,-0.01671348,-0.01120625,0.01279831,0,0,-0.006337157,-0.008635059,-0.02112755,0.04618075,-0.01084609,0.001929882,0.002534856,-0.02653217,0,-0.02521142,-0.02863181,-0.03733767,-0.02369571,-0.01365209,-0.01166874,-0.01493221,0.006024115,-0.03334935,-0.01496287,-0.03482939,-0.006269613,0,255,"1995-02-13"
0.03170493,0.003888534,0.00554018,0.00588237,0.05413228,-0.02162246,0.003000752,0.001896934,-0.001982161,0.02469261,0.01883295,-0.008592964,-0.06482019,-0.04224231,-0.01101664,0.006293287,-0.006720108,0.01544118,0.002329646,0.01046217,-0.03660975,-0.01611082,0.008756623,0,-0.01963809,0.001651528,0.03482939,-0.05077233,0.001926783,256,"1995-02-20"
0.0255333,0.02232529,0.01257878,-0.01347808,-0.01715728,-0.0106384,-0.02375761,0,-0.04327443,-0.03163708,0.03089049,-0.01906837,-0.01556918,0.01717834,-0.02070059,0.01655035,-0.03293939,-0.02666825,-0.03156647,-0.006116227,-0.07550755,0.02076199,-0.01657256,-0.004020106,0,-0.001651528,-0.0117451,0.009950331,-0.02664287,257,"1995-02-27"
0.01593082,0.003992021,-0.008403411,-0.05712608,-0.03228015,-0.005277057,0,-0.04213758,0.01336323,0.008688152,-0.03594739,-0.01458359,-0.0182519,-0.004938282,-0.05780861,-0.0102172,-0.02607774,-0.03602582,-0.01791761,-0.0492878,-0.02099028,-0.04779066,-0.03150537,-0.0354717,-0.005221944,-0.001648805,-0.009132484,0.01308524,-0.003748833,258,"1995-03-06"
-0.0826222,-0.04561051,0.01971895,-0.002744992,0.009456335,-0.04124296,-0.01021907,-0.03400268,-0.001920001,-0.01386504,0.062439,-0.02249584,-0.01217759,-0.06207243,0.01018056,0.0192437,0.008290708,-0.01071166,-0.02358212,0.008326443,-0.05203486,-0.02847947,-0.008347294,0,0.002980628,-0.01795967,-0.01639381,-0.01008073,-0.01023741,259,"1995-03-13"
-0.01467671,-0.02515856,-0.03631684,-0.07700165,-0.08423635,-0.04445176,0.01021907,-0.01224148,0.03646237,0.01736155,-0.02910258,0.02146224,0.01802898,0.01398624,0.03888589,0.01172652,0.02428868,0.03958608,0.006525309,0.02368977,0.03730705,0.03070417,0.05466775,0.01462727,-0.005210283,-0.02398196,0.02302733,-0.03933644,-0.01104984,260,"1995-03-20"
-0.009228806,-0.01724181,-0.03900965,0.006620854,-0.006528859,-0.02857337,0.05349675,-0.03080677,-0.02682529,-0.01563889,0.03179076,0.003103986,-0.02262934,-0.02549385,0.008742163,-0.07326508,-0.0412835,-0.02502085,0.002184599,-0.005975263,0.02068021,-0.01327453,-0.03705723,-0.03854042,-0.004444452,0,-0.04075544,0.01947481,-0.003656311,261,"1995-03-27"
-0.06601381,0.007352974,0.01864235,-0.03217975,0.006528859,-0.01860519,0.01324523,0.02043204,0.004529286,-0.001722653,-0.009377162,-0.02860256,-0.02772455,-0.08548466,-0.04390018,0.01225506,0.0106487,0,0.002189382,-0.005939771,-0.04094139,-0.03243528,0.01105924,0,-0.02481879,-0.01255903,-0.004780886,-0.009784814,-0.003642991,262,"1995-04-03"
0,0,0.03417968,-0.01131623,-0.008695707,0.02331108,-0.03544285,-0.04210557,-0.002590675,0,0.03252319,-0.03561207,-0.05904775,0.02123222,-0.02580788,-0.0219521,0,-0.007692346,-0.04237695,0.005939771,-0.03380604,0.04348511,-0.02116033,0.002839567,0.02481879,-0.03826021,0.01602598,0.0346741,-0.03132247,263,"1995-04-10"
-0.003678729,0.007407441,0,0.01379332,-0.048584,-0.02331108,-0.01874821,-0.03245282,-0.0109361,-0.01875588,0.002758622,-0.03250764,-0.03209385,-0.09803763,-0.02781696,-0.01793234,0,0.007692346,0.01215339,0,-0.08493165,-0.006644543,-0.01082893,-0.02342027,0.04535925,-0.005988042,-0.01602598,0.03070866,-0.003518034,264,"1995-04-17"
0.07100574,-0.01109069,-0.05282203,0.001986098,0.048584,-0.04063765,-0.02784063,-0.002126529,0.02723904,-0.02337335,0.01250885,-0.007497692,0.01333353,-0.05856253,-0.007054703,-0.03492788,-0.02356445,-0.03862654,-0.00583092,-0.0367627,0.02056628,-0.008791265,-0.007428841,-0.01925782,-0.007704198,-0.008915364,-0.01342302,-0.01034135,-0.02171166,265,"1995-04-24"
-0.1141262,-0.003669729,-0.02346913,0,-0.1201852,-0.07663323,0.01896483,-0.05577078,-0.009162368,-0.02766653,-0.07020426,-0.02580788,-0.01333353,0,0.006170139,-0.04036422,0.008591938,-0.0140172,-0.02711324,0.04874915,-0.01033601,0.0562578,0.01407891,-0.00272109,-0.03543529,-0.01904819,-0.02708096,-0.05016097,0.006031901,266,"1995-05-01"
-0.008172842,0.01848481,0.00516797,-0.008906541,0.05018269,0.008230499,-0.0051414,0.02543372,0.006535971,0.04262941,0.1014568,0.01466571,0.01075555,-0.02536368,0.03326149,0.01104984,0.01060251,0.03428055,0.05770322,0.008650573,-0.05501387,-0.02514418,0.02021973,0.05683877,0.02779,0.02498293,0.05249932,0.01976349,-0.002589557,267,"1995-05-08"
0.00583092,-0.01113184,-0.0368764,-0.02481275,0.04120047,-0.02851517,0,0.005683301,-0.02461264,0.001676446,-0.01574836,0.007414306,-0.01735623,-0.03860128,-0.02348798,-0.03815177,-0.02109378,-0.01728716,-0.004350197,-0.07205796,-0.02403962,-0.02892304,-0.02355029,-0.02368656,-0.01511745,-0.02498293,0.01377098,0.04073883,0.004319661,268,"1995-05-15"
0.03814527,-0.0314796,-0.03194375,-0.04326015,-0.03207725,0.01619469,-0.02388822,0.0167193,-0.009551171,-0.006688988,-0.03352269,-0.0374302,0.01222011,-0.00686109,-0.02730244,-0.03158157,-0.02065801,-0.02574618,-0.00864403,-0.05504534,0.05116829,-0.02597549,-0.009102256,-0.02222314,-0.03247518,-0.008670575,-0.03210549,-0.04571644,-0.0129034,269,"1995-05-22"
0.006093864,0.04261144,0.05979365,-0.05549522,-0.0379666,-0.01217054,0.01804452,-0.005254873,-0.02626793,0.02020271,0.01941809,0,0.05150902,0.03301777,-0.003469214,0.08203087,0.01450997,0.01389419,-0.002149383,-0.002292703,-0.01980263,-0.002134473,0,-0.01724963,0.03774033,-0.02276058,0.02722346,-0.006927291,0,270,"1995-05-29"
0,-0.01113184,-0.02409755,-0.03128603,-0.01749316,-0.06630108,-0.02303918,-0.00366205,0.002472189,-0.03015304,0.01268516,-0.08416983,-0.03809985,-0.02959311,-0.0390542,-0.03101024,-0.04291316,-0.02688139,-0.006420568,-0.0256231,-0.02660375,-0.00849262,-0.03956915,-0.02664456,0,-0.008403411,-0.06291383,-0.05841776,-0.02114244,271,"1995-06-05"
-0.05817664,-0.04214953,-0.02230576,-0.0154912,-0.001924928,-0.06217724,0.0310831,-0.0262834,-0.03883983,0.003305788,0.01572584,-0.0008233842,-0.06288217,-0.1225363,-0.03356844,-0.05102063,-0.04676635,-0.009985818,0.004275795,-0.02061929,-0.04434799,-0.04546237,0.025663,-0.01046217,-0.01050272,-0.01109581,-0.02186291,-0.01385703,0.03404584,272,"1995-06-12"
-0.0560685,0.03479655,0.04768783,0.04286674,-0.02375409,0.02877896,0.02377527,-0.005579522,0.06963083,0.006644543,-0.01855871,0.01158953,0.02668142,0.03709854,0.05205636,0.01041676,0.02531781,-0.02937274,0.02384937,0.01246807,0.006872879,0.02040887,-0.008896136,-0.01121185,-0.007434978,0.006920443,0.03954888,0.004597709,-0.0129034,273,"1995-06-19"
-0.1103643,-0.03715227,-0.03783553,-0.03158607,-0.09999403,-0.09065437,-0.0340018,-0.051268,0.0006383658,-0.0629748,-0.06037499,-0.06993608,-0.03590255,-0.07579384,0.03979764,-0.05500368,0.00798939,0.03935856,-0.04084394,0.03072553,-0.05588046,0.048584,0.04109041,0.006884709,0.005198675,-0.02739897,-0.04327051,0,-0.01358255,274,"1995-06-26"
-0.02221241,-0.007034027,0,-0.001679262,-0.02101801,-0.04561051,0.008026311,0.04622258,0.01156082,0.03179918,0.004002674,-0.03359094,-0.04255961,-0.1012645,-0.0304239,-0.001980199,-0.01019738,-0.00643089,0.01271877,-0.06053508,-0.08137961,-0.04445176,-0.007521974,0.01128974,0.005225842,-0.006734032,0.02863798,0.02803922,0,275,"1995-07-03"
0.03994686,0.02364176,0.003719781,0.02721256,0.06709308,0.0829663,0.01327453,-0.01448939,0.001939865,-0.02866438,0.008053735,0.06353802,0.002317498,0.181794,-0.03284506,-0.01764752,-0.01922296,-0.01974676,0.002135612,0.01225241,0.1190363,-0.00619197,0.03301188,-0.03180328,0.04987608,0.01897076,-0.03308572,-0.0562101,-0.02251033,276,"1995-07-10"
-0.03323864,-0.05469659,-0.01111809,-0.07831708,-0.02547349,-0.05060101,-0.03716275,0.03277329,-0.04925238,0.01901801,-0.03704127,-0.03304785,-0.06555309,-0.06434072,-0.03740273,-0.03156647,-0.01332493,-0.003485539,0.0370211,-0.02929827,-0.006749182,-0.06954142,-0.04212923,0.002541297,-0.05211907,-0.05973906,0,0.03278982,0.01914332,277,"1995-07-17"
0,-0.04430403,-0.02187207,0.02420449,0.03082587,0.03005235,-0.01772468,0.02386005,-0.01041995,0.01938671,0.01702726,0.09492326,0.01842157,0.07868359,0.01527975,-0.01680712,-0.001706485,0.0232323,0.01734309,0.002114911,-0.01336323,-0.01145051,0.001651528,-0.03827422,-0.005214165,0.009061551,-0.01322576,0.03870233,0.01694956,278,"1995-07-24"
-0.00192123,0.02190668,-0.01313452,0.03278982,0.05705319,-0.07507603,0.01558105,0.01694059,0.02594339,-0.003257332,0.02541943,-0.04330402,-0.008375628,-0.06373563,0.02461158,0.00464038,0.001706485,-0.009922123,0.004524895,0.02428691,-0.02620237,0.01529667,0.01247417,0.0148029,0,0.005215136,0.02363478,0.03426669,0.007722046,279,"1995-07-31"
-0.0246458,-0.03482398,-0.02922476,0.01359409,-0.0668441,-0.121271,0.02310572,-0.003730353,-0.04706032,0.009804,-0.005405419,-0.09256507,-0.01913102,0.01977251,0.01844143,-0.01934653,0.04631671,0.03662887,0,0.02340999,-0.006444705,0.01749316,0.02370983,0.007484442,-0.00813915,0.006557401,-0.008187616,-0.01972451,0.006914461,280,"1995-08-07"
-0.01024695,-0.00320342,-0.02727442,0,0.04159732,0.03111991,-0.0130626,0.001597019,0.04268941,-0.01951281,0.03009803,0.05654677,0.07000852,0.07162966,-0.009263224,-0.01359332,-0.02342649,0.01029421,0.007396904,-0.03061464,0.02823206,-0.003913899,-0.02538207,-0.01737735,-0.02474653,-0.01177254,-0.02561428,0.004894772,-0.009495108,281,"1995-08-14"
0.0320178,-0.01586495,-0.007816902,-0.03281742,-0.05041572,-0.01991531,-0.02562418,-0.02473159,0.01317046,-0.006420568,0.03677925,0.006309169,0.01068039,-0.008216973,-0.0116668,-0.06448226,0.006134989,-0.005895374,0.004579287,0.005037794,0.04967161,0.007843177,-0.007490672,-0.01060801,-0.06673775,-0.01804173,0.00797973,0.007881814,-0.003430535,282,"1995-08-21"
-0.02364176,-0.0299764,-0.0317487,-0.04689622,-0.01048045,-0.07330282,0,-0.02767988,0.02298952,0,-0.05330855,-0.06878188,0.03854867,-0.07562658,-0.01398624,-0.01922332,0.007500587,-0.02682292,-0.02044364,-0.03613571,-0.06062462,0.01988137,-0.003311261,-0.0319516,0.00471858,0.007692346,-0.001455604,0.004957868,-0.02117826,283,"1995-08-28"
0.03036286,-0.0544959,-0.05247794,-0.01994201,0.05720952,0.01583147,-0.02223858,-0.05364139,-0.04915924,-0.08434115,0.05764069,0.04223856,0.06930484,0.05457317,-0.02501139,-0.03097232,-0.04925402,-0.06440439,-0.02003406,-0.02610038,0.01980263,-0.02967577,-0.07634867,-0.05654677,-0.01807883,-0.003853569,-0.04410388,-0.03419972,-0.03297908,284,"1995-09-04"
0.06158848,0.03933644,-0.01622754,-0.003478264,0.1026044,-0.02624823,0.01453816,0.06074442,0.008647367,0.01481509,-0.01579358,-0.031845,-0.01752622,0.02597549,-0.017378,0.04179223,-0.05853932,-0.01200014,0.02454111,-0.07946888,0.04082199,-0.07145896,-0.01971254,0.005214165,0.01605386,0.001282874,0.01049328,0.02430844,0.01717834,285,"1995-09-11"
0.005136118,-0.03933644,0.01112809,0.02698111,0.03527337,0.02891134,0.0154606,-0.01465783,-0.006800644,-0.01921715,0.0129034,-0.005952399,-0.006620854,0.006600684,-0.01861962,-0.04018581,0.02333171,0.06008633,-0.02012365,0.02665132,-0.006920443,-0.02509092,-0.00449439,-0.01408996,-0.09144075,-0.05129329,-0.006309169,0.009891277,0.001651528,286,"1995-09-18"
-0.005136118,0.01066418,-0.03694879,0.04333539,0.04868457,0.02977216,-0.00776018,0.03160304,0.002467614,0.01326475,0.03823995,0.03088758,0.004069182,-0.03097232,-0.04140599,-0.04249262,-0.0249209,-0.01258758,-0.008815484,-0.06292951,0.05189844,-0.05341494,-0.0395656,0.005908437,0.00184786,0.03853802,0.01549327,0.04160925,-0.01882986,287,"1995-09-25"
0.02910808,-0.02502537,-0.0261263,-0.03217545,-0.02409755,-0.05088112,0.002814921,0.007798324,-0.006157655,-0.00148258,-0.01340303,-0.03237016,0.01748116,-0.0111733,-0.004415018,-0.01756441,-0.001586672,-0.02606458,0.002196596,-0.004218144,-0.004830927,-0.01167653,-0.002152853,-0.004434597,0.006804851,-0.02750173,-0.03897501,0.02624823,-0.01449301,288,"1995-10-02"
0.009539023,0.07601092,0.02318944,0.01860895,0.03636764,-0.08024353,0.01777509,-0.009867647,0.004306374,-0.02487326,0.02092752,-0.06106026,-0.03064591,-0.06751029,-0.02751803,0.0852924,-0.02117726,-0.04306727,0.004407721,-0.001802344,-0.1007717,-0.06888231,-0.01423512,-0.01391454,0.01943026,-0.003692312,-0.02560787,0.005333346,-0.01349762,289,"1995-10-09"
0.03798612,0.008238976,0.03582473,-0.02220968,-0.02767194,0,0.03727139,0.06622815,0.004944386,0.03679591,0.0322361,-0.03962267,-0.01200014,-0.01179955,-0.01206972,0.008278193,0.01053257,-0.005819609,0.01782777,0.02985296,-0.04681706,0.03625298,-0.006340282,0.007299302,0.0997504,-0.006123718,-0.003984069,0.03926349,0.01509762,290,"1995-10-16"
-0.05906171,-0.01131117,0,-0.02367909,-0.02479911,-0.09640487,-0.03439783,0.001657917,-0.02205972,-0.007468295,-0.0937489,-0.01594718,-0.05039826,-0.06527139,0.006371703,-0.01648842,0.007083855,0.02414473,-0.06947992,0.02378085,0.004166673,0.01292425,-0.02084857,-0.02460327,-0.01457853,-0.01334162,0.003984069,-0.05517895,-0.01981833,291,"1995-10-23"
-0.0398622,-0.03614851,-0.02698814,-0.0303461,-0.01164651,-0.0428331,0.007220248,0.007773498,-0.01920827,-0.04509855,-0.02663087,-0.01244693,0.0390317,0.05942342,0.002132955,-0.002449981,-0.02264837,-0.03886499,-0.004186296,-0.02378085,0.02751496,-0.01131782,0.002754823,0.02680349,-0.03786795,-0.00839837,0.01948332,-0.02083409,-0.001568628,292,"1995-10-30"
0.03052119,-0.02531781,-0.01953187,-0.03458236,0.02020271,0.09447196,-0.061136,-0.04948006,0.002380954,-0.02111268,-0.06686983,0.07080813,0.02336671,0.08515781,-0.05672336,0.01479074,-0.03079506,-0.04351215,-0.07250281,-0.02383248,0.1039309,-0.01753033,-0.06991199,0.01404829,-0.001988731,-0.003577821,-0.03138822,0.01558473,-0.05043085,293,"1995-11-06"
-0.1001818,0.02039896,-0.007707167,0.003294896,-0.073494,0.01392134,0.01788218,-0.03799572,-0.05337694,0.0154389,0.01433249,0.04210397,-0.008016075,-0.004750603,-0.001344086,-0.0253385,-0.002990656,0.01408905,-0.007258682,0.01521173,-0.007117468,0.01913934,0.02870386,0.004477619,-0.007258362,-0.03163708,0.01390291,-0.05202601,0.009734259,294,"1995-11-13"
0.01127832,0.02282978,-0.01429276,0,-0.02074148,-0.03895109,-0.002772005,-0.009151055,0.01997213,-0.03883983,0,0.03636764,0.01204834,0.03210549,-0.01598968,0.006477755,-0.01002794,-0.02978038,-0.01578603,-0.04788467,0.01909366,-0.001609011,0.0207296,-0.01852591,-0.04687857,-0.02393277,-0.01192857,0.01805465,0.01059011,295,"1995-11-20"
0.02391314,-0.02772455,-0.02614528,0.0018352,0.001956948,0.02502975,-0.03602156,-0.006054509,0.005200821,-0.02552187,-0.007843177,-0.05942342,-0.02247286,-0.03683363,-0.04963958,-0.01451638,-0.03521874,-0.007754289,-0.02438002,-0.03559503,-0.0920189,-0.08473118,-0.02798317,-0.005856532,0.03316631,0.001126761,-0.007874056,0.0214842,-0.04969506,296,"1995-11-27"
0.02449902,0.04903433,0.05008132,-0.02682292,0.01480047,0.07659245,-0.02048304,-0.0159684,-0.002892684,-0.02747066,-0.02697659,0.1290644,0.07111152,0.08358672,-0.01250016,0.04838992,-0.001782214,-0.03560341,0.003712301,-0.03437145,0.06820825,-0.03054783,0.01322771,-0.03865907,-0.03754816,0.005652926,-0.05592308,0.02619322,-0.006491188,297,"1995-12-04"
0.02308181,0.006172859,0.02154834,-0.02786285,-0.01480047,-0.03423317,0.001963994,0.003471365,0.005793759,0.01037623,-0.03853802,-0.1052795,-0.01107314,-0.01358255,0.05489572,-0.00836825,0.08817756,0.04936372,0.04031848,0.01095901,-0.02325686,0.04843206,0.035234,0.008462674,0.02018996,-0.00790518,0.04487325,0.005321992,0.01084217,298,"1995-12-11"
0.01020417,-0.003091193,-0.01571742,-0.01106895,0.03589618,0.02679819,-0.004576667,-0.01430357,0.03008189,-0.01166572,-0.01332545,0.01026402,-0.001571915,0.03955804,0.01121754,-0.008298803,-0.03101914,-0.01138078,-0.03659235,-0.009322799,0.03034072,-0.007490672,0,-0.008462674,-0.00191022,0.003380285,-0.01920674,0.03364398,0.00291121,299,"1995-12-18"
-0.0470793,0.003091193,0.05715841,-0.001718509,-0.03785312,0.04288173,-0.05581664,-0.04219226,-0.04564865,-0.01280427,0.05440155,0.05685502,0.03083711,-0.01393751,-0.01449301,0.03875801,-0.004889985,0.002982406,-0.01665934,0.0406628,0.01432005,-0.007434978,-0.05108638,-0.03043112,-0.04417515,0.02052524,-0.03672993,-0.04952573,-0.02732018,300,"1995-12-25"
0.08257363,0.04971939,-0.006172859,0.009661911,0.04192231,0.01297035,0.05126083,0.01752354,0.02666825,0.03759354,0.03886499,0.009404458,0.02570554,0.01569343,0.01184224,0.006896579,0.02546214,0.01081092,0.03740502,0.01431459,0.007237667,0.03160534,0.0232029,0.04957385,0.04163385,0.001152738,-0.001221747,0.04952573,0.04645247,301,"1996-01-01"
-0.02828895,-0.09412628,-0.009188426,-0.007943402,-0.0151748,-0.07055823,-0.02564243,0.001434377,0,-0.05524847,-0.007894778,0.00790518,-0.1664999,0.09777367,-0.007253576,-0.06691459,-0.0084324,-0.08560137,0.03737392,-0.05333849,-0.06786229,-0.00609758,-0.02189142,0,-0.03307634,-0.00918491,-0.004872117,0.1132404,-0.0191323,302,"1996-01-08"
-0.007205384,-0.005905529,-0.003044142,0.02085581,-0.05375011,-0.06818151,0.02759238,-0.03571808,-0.01226293,-0.01734864,-0.02842569,-0.07121263,-0.02638431,-0.06925124,-0.07649858,-0.05738313,-0.01515181,-0.03539711,-0.04117801,-0.03544947,0.01596385,-0.0618754,-0.001966569,-0.008553153,-0.008557509,-0.05123615,0.01963253,-0.007389196,0.01764752,303,"1996-01-15"
-0.06164974,-0.03661295,-0.02600146,-0.01637382,-0.01791656,-0.04227548,-0.004543987,-0.03493211,-0.02067851,-0.02066943,-0.00761425,-0.03984591,-0.04554358,-0.03203121,-0.0276128,-0.0352757,-0.008609449,0.004827041,-0.005679144,-0.02192155,-0.02721256,-0.0309448,0.0428159,-0.02453681,0.02402333,-0.0214831,-0.01659024,-0.07217798,-0.01253242,304,"1996-01-22"
-0.00672756,-0.05789398,-0.06681874,-0.06066527,-0.01943606,-0.07550755,-0.0368764,-0.01767611,-0.0118679,-0.02964058,-0.03356437,-0.03695088,-0.03685078,-0.02079798,-0.03376339,-0.02404487,-0.05792426,-0.05338787,-0.04068985,-0.008738169,-0.07538552,-0.01920498,-0.05129329,-0.0300159,-0.02158579,-0.01267176,-0.04934136,-0.03917681,-0.03243528,305,"1996-01-29"
0.01156082,0.02440248,0.002773927,0.01243472,-0.03600749,0.02454111,-0.02709525,-0.01305502,-0.02167354,0.02483865,-0.007308193,-0.05525532,-0.03918835,0.006884709,0.04867569,-0.01358619,-0.01119284,0.04856083,0.02756261,0.01807434,0.02308602,0.0136801,0.01901073,0.06310586,-0.03418624,-0.01354893,0.05668084,0.05065799,0.01356679,306,"1996-02-05"
-0.03989133,-0.01363038,-0.01834914,-0.02439542,-0.04410572,-0.1096989,-0.02697197,-0.01884424,-0.01365023,-0.02950066,0.01343942,-0.08143671,-0.06233646,-0.05379448,0.006632524,-0.06728687,-0.03183565,-0.0347038,0.004200706,0.02212946,-0.05574198,0,0.03228256,-0.004285721,0.03418624,-0.05928406,0.00554018,-0.0451544,-0.009302393,307,"1996-02-12"
0.01312109,0.008155913,-0.01623119,0.03798754,0.03705723,0.08718005,0.01790024,0.01711638,-0.01507025,0.03671223,0.05434059,0.08273289,0.06152773,0.08004271,-0.02627017,-0.003976148,0.01186254,0.03043257,0.01176207,-0.002128793,0.08154987,0.02228504,-0.01492565,0.03628845,0,0.02269461,0.02817088,0.02798168,0.03110558,308,"1996-02-19"
-0.01591049,0.04085991,0.01169604,0.02364176,0.003518034,0.03292478,0.04746654,0.03245899,0.0058934,0.0219521,-0.05310983,0.04986078,0.03328847,0.04719569,0.01006819,0.09207468,0.02310846,-0.009544081,0.03124503,0.09472556,0.002181026,0.01133157,-0.007380107,0.03306086,0.06881856,0.007010544,0.03817999,-0.03895874,0.006634746,309,"1996-02-26"
-0.04803823,-0.08011562,0.00544466,-0.02830378,-0.06811143,-0.07649603,-0.02308995,-0.06347911,-0.05386923,-0.01225506,-0.05975493,-0.09858918,-0.04813327,-0.09564807,0.0107721,-0.02223111,-0.01075839,-0.007360706,-0.008266519,-0.01852977,-0.07363999,0.04367506,0.02572925,0.02162246,0.002617803,-0.04615449,0.03422004,-0.05624825,0.002962965,310,"1996-03-04"
-0.02188271,-0.007843177,-0.0171407,-0.09410136,0.03859539,0.05989814,-0.006763014,-0.02152401,0.06521764,-0.03471324,0.004651171,0.0275534,0.04813327,0.04845238,-0.005400553,-0.04710012,-0.03626902,0.009473755,-0.01537753,-0.02156724,0.01224505,-0.07453305,-0.05601464,-0.04054092,-0.03667185,-0.03859302,-0.04537136,0,-0.02996205,311,"1996-03-11"
-0.004319661,-0.01293679,-0.06241193,0.02541861,0.01812738,-0.03636764,-0.0158058,0,0.01533436,0.007083855,0.0319743,0.03029558,0.02667954,-0.01408474,0.02422893,0.00883458,0.01340503,0.05600811,-0.00190567,0.01984755,-0.0183118,0.008321823,0.03631961,0.01130807,-0.007551955,0.02714252,0.03924681,0.03144913,-0.001438849,312,"1996-03-18"
0.01039871,-0.02955048,-0.02653555,0.01468547,-0.008673081,-0.04462428,-0.02383903,-0.01906365,-0.01750592,-0.03263693,0.02066943,-0.02392613,-0.05672914,-0.04110168,-0.0254251,-0.03948321,-0.01207258,-0.0155386,-0.009945618,-0.02600486,-0.01202419,-0.05816379,-0.02785326,0.05693545,-0.01122206,-0.008502649,-0.00203321,0.02261809,-0.04635661,313,"1996-03-25"
-0.0509448,0.07423597,0.06595797,0.04638513,-0.02389192,0.05861052,0.03780828,0.02811348,0.0557558,0.04455602,0.04138522,0.01027626,0.05458551,-0.006688988,0.06545546,0.06857114,0.03631826,0.007739121,0.01759018,0.052116,0.030336,0.03204547,0.04549279,0.04011999,0.04566424,0.05015516,0.002711866,-0.005431844,0.04205245,314,"1996-04-01"
0.02684725,0.01081092,0,0.004626578,0.07255256,-0.04138522,-0.006705298,-0.01639381,-0.02826644,-0.0283707,-0.0364591,-0.04358126,0.05637776,-0.08923113,-0.02520612,0.01059706,0.02520259,0.03962035,-0.003829588,-0.0203673,-0.08083216,-0.01481509,-0.01021459,-0.0489095,-0.004532219,-0.03689739,-0.06186183,0.005431844,-0.001430615,315,"1996-04-08"
0.01369884,-0.03908135,-0.03521188,0.004648083,0.001814883,-0.09390519,-0.0375603,0.05386399,0.02027096,0.0164516,-0.01348886,-0.09542255,-0.02240237,-0.05918887,0.003116238,-0.01969121,-0.03106165,-0.03182087,-0.01140155,0.0310057,-0.03352269,0.04372281,-0.01345915,-0.003177127,-0.01602085,0.01247019,-0.008894595,-0.05406722,-0.02888542,316,"1996-04-15"
-0.005159083,0.02380015,0.02391233,0.03453288,0.01740768,0.03396216,0.02188789,0.007751977,0.04717032,0.01072077,0.01102277,0.06678824,-0.003538261,0.007209837,0.01256298,0.04632107,0.01838096,0.02893819,0.01140155,0.02954692,0.02409755,0.01123607,0.02230576,0.005566615,0.06094254,0.03137512,0.04661038,0.01141683,0.02389432,317,"1996-04-22"
-0.0485451,-0.005338091,-0.03147857,-0.0174155,0.001850139,-0.08199884,-0.008931289,-0.007751977,-0.004165433,-0.009535233,-0.05975493,-0.0566244,0.01333353,-0.005772022,-0.02373628,-0.0428331,-0.05017261,-0.0159912,-0.0137606,-0.01939455,-0.03683658,-0.008438869,-0.03822121,-0.01503788,-0.01408946,-0.02944275,-0.03899129,-0.01141683,-0.02250447,318,"1996-04-29"
0.01150382,0.009808371,-0.01082893,-0.04791929,-0.07918764,-0.01825777,-0.04915705,-0.03374424,-0.0327132,-0.04409067,-0.04646728,-0.007914117,-0.04162704,-0.02976832,-0.03874577,-0.03028449,-0.09549174,-0.0157395,-0.05009088,-0.06899287,-0.01792163,-0.005586607,-0.01631358,0.01264839,0.002000668,0.004847319,0.01541456,-0.03647821,-0.01518318,319,"1996-05-06"
